id	Gene	SYMBOL
42	LMNB1	LMNB1
42	LYRM7	LYRM7
42	MCOLN1	MCOLN1
42	MEF2C	MEF2C
42	MLC1	MLC1
42	MPLKIP	MPLKIP
42	MTFMT	MTFMT
42	NAXE	NAXE
42	NDUFA2	NDUFA2
42	NDUFAF1	NDUFAF1
42	NDUFAF3	NDUFAF3
42	NDUFS1	NDUFS1
42	NDUFS2	NDUFS2
42	NDUFS4	NDUFS4
42	NDUFS7	NDUFS7
42	NDUFS8	NDUFS8
42	NDUFV1	NDUFV1
42	NKX6-2	NKX6-2
42	NUBPL	NUBPL
42	PAFAH1B1	PAFAH1B1
42	PEX1	PEX1
42	PEX10	PEX10
42	PEX12	PEX12
42	PEX13	PEX13
42	PEX16	PEX16
42	PEX2	PEX2
42	PEX26	PEX26
42	PEX3	PEX3
42	PEX5	PEX5
42	PEX6	PEX6
42	PI4KA	PI4KA
42	PLP1	PLP1
42	POLG	POLG
42	POLG2	POLG2
42	POLR1C	POLR1C
42	POLR3A	POLR3A
42	POLR3B	POLR3B
42	PSAP	PSAP
42	PYCR2	PYCR2
42	RAB11B	RAB11B
42	RARS	RARS
42	RNASEH2A	RNASEH2A
42	RNASEH2B	RNASEH2B
42	RNASEH2C	RNASEH2C
42	RNASET2	RNASET2
42	RRM2B	RRM2B
42	SAMHD1	SAMHD1
42	SCO1	SCO1
42	SCO2	SCO2
42	SCP2	SCP2
42	SDHA	SDHA
42	SDHAF1	SDHAF1
42	SDHB	SDHB
42	SLC16A2	SLC16A2
42	SLC17A5	SLC17A5
42	SLC25A12	SLC25A12
42	SLC25A4	SLC25A4
42	SNORD118	SNORD118
42	SOX10	SOX10
42	SPART	SPART
42	SPG7	SPG7
42	SUCLA2	SUCLA2
42	SUMF1	SUMF1
42	SURF1	SURF1
42	TACO1	TACO1
42	TMEM106B	TMEM106B
42	TREX1	TREX1
42	TUBB4A	TUBB4A
42	TWNK	TWNK
42	TYMP	TYMP
42	VPS11	VPS11
42	ATP11A	ATP11A
42	ATPAF2	ATPAF2
42	COQ9	COQ9
42	MAL	MAL
42	MRPS16	MRPS16
42	PEX14	PEX14
42	PEX19	PEX19
42	POLR3K	POLR3K
42	TUFM	TUFM
42	ADGRG1	ADGRG1
42	ARX	ARX
42	ATP7A	ATP7A
42	COL4A1	COL4A1
42	CYP7B1	CYP7B1
42	DCX	DCX
42	EGR2	EGR2
42	ERCC2	ERCC2
42	FA2H	FA2H
42	HEXA	HEXA
42	HMBS	HMBS
42	HTRA1	HTRA1
42	JAM3	JAM3
42	MFF	MFF
42	MPZ	MPZ
42	NDE1	NDE1
42	NOTCH3	NOTCH3
42	OCRL	OCRL
42	PHGDH	PHGDH
42	PMP22	PMP22
42	POLR1A	POLR1A
42	PPT1	PPT1
42	PRF1	PRF1
42	RELN	RELN
42	SDHD	SDHD
42	SLC13A5	SLC13A5
42	SLC25A1	SLC25A1
42	SON	SON
42	SPG11	SPG11
42	TREM2	TREM2
42	TUBA1A	TUBA1A
42	TUBA8	TUBA8
42	TUBB2B	TUBB2B
42	TYROBP	TYROBP
42	UNC13D	UNC13D
42	ZFYVE26	ZFYVE26
45	GLRA1	GLRA1
45	PHOX2B	PHOX2B
45	PPA2	PPA2
45	TSPYL1	TSPYL1
45	KCNJ8	KCNJ8
45	ASCL1	ASCL1
45	BDNF	BDNF
45	CACNA2D1	CACNA2D1
45	EDN3	EDN3
45	GDNF	GDNF
45	KCND2	KCND2
45	KCND3	KCND3
45	MAOA	MAOA
45	PPP1R13L	PPP1R13L
45	RET	RET
45	SLC6A4	SLC6A4
45	AARS2	AARS2
45	ACADM	ACADM
45	AKAP10	AKAP10
45	AKAP9	AKAP9
45	AQP4	AQP4
45	CAV3	CAV3
45	CTNNA3	CTNNA3
45	FEV	FEV
45	IL10	IL10
45	IL6	IL6
45	MT-CYB	MT-CYB
45	MT-ND1	MT-ND1
45	MT-TL1	MT-TL1
45	MYLK2	MYLK2
45	NKX2-5	NKX2-5
45	RYR2	RYR2
45	SCN4B	SCN4B
45	SLC25A4	SLC25A4
45	TMPO	TMPO
47	ABCC9	ABCC9
47	ACTC1	ACTC1
47	ACTN2	ACTN2
47	BAG3	BAG3
47	CSRP3	CSRP3
47	DES	DES
47	DMD	DMD
47	DSP	DSP
47	EPG5	EPG5
47	EYA4	EYA4
47	HAMP	HAMP
47	HFE	HFE
47	HFE2	HFE2
47	IDH2	IDH2
47	LMNA	LMNA
47	MYBPC3	MYBPC3
47	MYH6	MYH6
47	MYH7	MYH7
47	NEXN	NEXN
47	PLN	PLN
47	PPP1R13L	PPP1R13L
47	PRDM16	PRDM16
47	RBM20	RBM20
47	SCN5A	SCN5A
47	SGCD	SGCD
47	SLC40A1	SLC40A1
47	SPEG	SPEG
47	TAZ	TAZ
47	TBX20	TBX20
47	TCAP	TCAP
47	TFR2	TFR2
47	TNNC1	TNNC1
47	TNNI3	TNNI3
47	TNNT2	TNNT2
47	TPM1	TPM1
47	TTN	TTN
47	VCL	VCL
47	ANKRD1	ANKRD1
47	CRYAB	CRYAB
47	FKTN	FKTN
47	FLNC	FLNC
47	GATAD1	GATAD1
47	LDB3	LDB3
47	MYPN	MYPN
47	PSEN1	PSEN1
47	PSEN2	PSEN2
47	SCN1B	SCN1B
47	ACTA1	ACTA1
47	ALMS1	ALMS1
47	CAVIN4	CAVIN4
47	CTF1	CTF1
47	DMPK	DMPK
47	DNAJC19	DNAJC19
47	DOLK	DOLK
47	DSC2	DSC2
47	DSG2	DSG2
47	EMD	EMD
47	FHL1	FHL1
47	FHL2	FHL2
47	GLA	GLA
47	ILK	ILK
47	JUP	JUP
47	LAMA4	LAMA4
47	LAMP2	LAMP2
47	MPO	MPO
47	MYL2	MYL2
47	MYL3	MYL3
47	NEBL	NEBL
47	NKX2-5	NKX2-5
47	NPPA	NPPA
47	PDLIM3	PDLIM3
47	PKP2	PKP2
47	PRKAG2	PRKAG2
47	RAB3GAP2	RAB3GAP2
47	RAF1	RAF1
47	RYR2	RYR2
47	SDHA	SDHA
47	SGCB	SGCB
47	SYNE1	SYNE1
47	SYNE2	SYNE2
47	TMEM43	TMEM43
47	TMPO	TMPO
47	TTR	TTR
47	TXNRD2	TXNRD2
47	XK	XK
48	BRAF	BRAF
48	CBL	CBL
48	HRAS	HRAS
48	KRAS	KRAS
48	LZTR1	LZTR1
48	MAP2K1	MAP2K1
48	MAP2K2	MAP2K2
48	MRAS	MRAS
48	NF1	NF1
48	NRAS	NRAS
48	PPP1CB	PPP1CB
48	PTPN11	PTPN11
48	RAF1	RAF1
48	RIT1	RIT1
48	RRAS	RRAS
48	RRAS2	RRAS2
48	SHOC2	SHOC2
48	SOS1	SOS1
48	SOS2	SOS2
48	SPRED1	SPRED1
48	SPRED2	SPRED2
48	RASA2	RASA2
48	A2ML1	A2ML1
48	RREB1	RREB1
48	MAP4K4	MAP4K4
49	ACTC1	ACTC1
49	ACTN2	ACTN2
49	ALPK3	ALPK3
49	CACNA1C	CACNA1C
49	CSRP3	CSRP3
49	FHL1	FHL1
49	FHOD3	FHOD3
49	FLNC	FLNC
49	GLA	GLA
49	LAMP2	LAMP2
49	MT-TI	MT-TI
49	MYBPC3	MYBPC3
49	MYH7	MYH7
49	MYL2	MYL2
49	MYL3	MYL3
49	PLN	PLN
49	PRKAG2	PRKAG2
49	TBX20	TBX20
49	TNNC1	TNNC1
49	TNNI3	TNNI3
49	TNNT2	TNNT2
49	TPM1	TPM1
49	TRIM63	TRIM63
49	TTR	TTR
49	ATAD3A	ATAD3A
49	GYG1	GYG1
49	JPH2	JPH2
49	KLHL24	KLHL24
49	MYLK2	MYLK2
49	MYPN	MYPN
49	RPS6KB1	RPS6KB1
49	TULP3	TULP3
49	ACADVL	ACADVL
49	ACTA1	ACTA1
49	AGL	AGL
49	ANKRD1	ANKRD1
49	ATP5E	ATP5E
49	BRAF	BRAF
49	CALR3	CALR3
49	CASQ2	CASQ2
49	CAV3	CAV3
49	COA5	COA5
49	CRYAB	CRYAB
49	DES	DES
49	FOXRED1	FOXRED1
49	FXN	FXN
49	GAA	GAA
49	GLB1	GLB1
49	GUSB	GUSB
49	HRAS	HRAS
49	KCNQ1	KCNQ1
49	KLF10	KLF10
49	LDB3	LDB3
49	LMNA	LMNA
49	LZTR1	LZTR1
49	MAP2K1	MAP2K1
49	MAP2K2	MAP2K2
49	MRPL3	MRPL3
49	MT-TL1	MT-TL1
49	MYH6	MYH6
49	MYO6	MYO6
49	MYOM1	MYOM1
49	MYOZ2	MYOZ2
49	NEXN	NEXN
49	NRAS	NRAS
49	PDLIM3	PDLIM3
49	PTPN11	PTPN11
49	RAF1	RAF1
49	SCO2	SCO2
49	SHOC2	SHOC2
49	SLC25A3	SLC25A3
49	SLC25A4	SLC25A4
49	SOS1	SOS1
49	TCAP	TCAP
49	TMEM70	TMEM70
49	TSFM	TSFM
49	TTN	TTN
49	VCL	VCL
49	SVIL	SVIL
50	ABCC6	ABCC6
50	APP	APP
50	ATP1A2	ATP1A2
50	CACNA1A	CACNA1A
50	COL3A1	COL3A1
50	COL4A1	COL4A1
50	COL4A2	COL4A2
50	COLGALT1	COLGALT1
50	FOXC1	FOXC1
50	GLA	GLA
50	HTRA1	HTRA1
50	NOTCH3	NOTCH3
50	TREX1	TREX1
50	CST3	CST3
50	FOXF2	FOXF2
50	ITM2B	ITM2B
50	SCN1A	SCN1A
53	ADAMTS2	ADAMTS2
53	AEBP1	AEBP1
53	ALDH18A1	ALDH18A1
53	ATP6V0A2	ATP6V0A2
53	ATP6V1A	ATP6V1A
53	ATP7A	ATP7A
53	B3GALT6	B3GALT6
53	B4GALT7	B4GALT7
53	BGN	BGN
53	C1R	C1R
53	C1S	C1S
53	CBS	CBS
53	CHST14	CHST14
53	COL12A1	COL12A1
53	COL1A1	COL1A1
53	COL1A2	COL1A2
53	COL3A1	COL3A1
53	COL5A1	COL5A1
53	COL5A2	COL5A2
53	COL6A1	COL6A1
53	COL6A2	COL6A2
53	COL6A3	COL6A3
53	DSE	DSE
53	EFEMP1	EFEMP1
53	EFEMP2	EFEMP2
53	ELN	ELN
53	FBLN5	FBLN5
53	FBN1	FBN1
53	FBN2	FBN2
53	FKBP14	FKBP14
53	GORAB	GORAB
53	LOX	LOX
53	LTBP2	LTBP2
53	LTBP4	LTBP4
53	PLOD1	PLOD1
53	PRDM5	PRDM5
53	PYCR1	PYCR1
53	RIN2	RIN2
53	ROBO3	ROBO3
53	SKI	SKI
53	SLC39A13	SLC39A13
53	SMAD2	SMAD2
53	SMAD3	SMAD3
53	TGFB2	TGFB2
53	TGFB3	TGFB3
53	TGFBR1	TGFBR1
53	TGFBR2	TGFBR2
53	TNXB	TNXB
53	ZNF469	ZNF469
53	ABL1	ABL1
53	ACTA2	ACTA2
53	ADAMTSL2	ADAMTSL2
53	DCC	DCC
53	IPO8	IPO8
53	LTBP1	LTBP1
53	MYLK	MYLK
53	NOTCH1	NOTCH1
53	PIEZO2	PIEZO2
53	THBS2	THBS2
53	ACVR1	ACVR1
53	COX7B	COX7B
53	FLCN	FLCN
53	FLNA	FLNA
53	MYH11	MYH11
53	PLOD3	PLOD3
53	SLC2A10	SLC2A10
53	TPSAB1	TPSAB1
53	ABCC6	ABCC6
53	COL11A1	COL11A1
53	COL11A2	COL11A2
53	COL2A1	COL2A1
53	COL9A1	COL9A1
53	COL9A2	COL9A2
53	COL9A3	COL9A3
53	GGCX	GGCX
53	MED12	MED12
53	PKD2	PKD2
53	SERPINA1	SERPINA1
53	SMAD4	SMAD4
53	TSC1	TSC1
53	TSC2	TSC2
55	BRCA1	BRCA1
55	BRCA2	BRCA2
55	PALB2	PALB2
55	TP53	TP53
55	ATRIP	ATRIP
55	CDH1	CDH1
55	PTEN	PTEN
59	ACD	ACD
59	ANKRD26	ANKRD26
59	ATM	ATM
59	BLM	BLM
59	BRCA1	BRCA1
59	BRCA2	BRCA2
59	BRIP1	BRIP1
59	CBL	CBL
59	CEBPA	CEBPA
59	CTC1	CTC1
59	DDX41	DDX41
59	DKC1	DKC1
59	DNAJC21	DNAJC21
59	DOCK8	DOCK8
59	ELANE	ELANE
59	ERCC4	ERCC4
59	ERCC6L2	ERCC6L2
59	ETV6	ETV6
59	FANCA	FANCA
59	FANCB	FANCB
59	FANCC	FANCC
59	FANCD2	FANCD2
59	FANCE	FANCE
59	FANCF	FANCF
59	FANCG	FANCG
59	FANCI	FANCI
59	FANCL	FANCL
59	FAS	FAS
59	GATA1	GATA1
59	GATA2	GATA2
59	GBA	GBA
59	HAX1	HAX1
59	IKZF1	IKZF1
59	ITK	ITK
59	LIG4	LIG4
59	MAD2L2	MAD2L2
59	MBD4	MBD4
59	MLH1	MLH1
59	MSH2	MSH2
59	MSH6	MSH6
59	NAF1	NAF1
59	NBN	NBN
59	NF1	NF1
59	NHP2	NHP2
59	NOP10	NOP10
59	PALB2	PALB2
59	PARN	PARN
59	PAX5	PAX5
59	PMS2	PMS2
59	PRF1	PRF1
59	PTPN11	PTPN11
59	RAD21	RAD21
59	RMRP	RMRP
59	RPL11	RPL11
59	RPL15	RPL15
59	RPL23	RPL23
59	RPL26	RPL26
59	RPL31	RPL31
59	RPL35A	RPL35A
59	RPL36	RPL36
59	RPL5	RPL5
59	RPS10	RPS10
59	RPS17	RPS17
59	RPS19	RPS19
59	RPS24	RPS24
59	RPS26	RPS26
59	RPS27	RPS27
59	RPS27A	RPS27A
59	RPS28	RPS28
59	RPS29	RPS29
59	RPS7	RPS7
59	RTEL1	RTEL1
59	RUNX1	RUNX1
59	SAMD9L	SAMD9L
59	SBDS	SBDS
59	SH2D1A	SH2D1A
59	SLX4	SLX4
59	STAT3	STAT3
59	STN1	STN1
59	TERC	TERC
59	TERT	TERT
59	TINF2	TINF2
59	TP53	TP53
59	UBE2T	UBE2T
59	WAS	WAS
59	WRAP53	WRAP53
59	XRCC2	XRCC2
59	FANCM	FANCM
59	PTPN13	PTPN13
59	RAD51	RAD51
59	RAD51C	RAD51C
59	SH2B3	SH2B3
59	STX11	STX11
59	STXBP2	STXBP2
59	UNC13D	UNC13D
59	CSF3R	CSF3R
59	RPL27	RPL27
59	RPS15	RPS15
59	TSR2	TSR2
59	UBA2	UBA2
59	ADA	ADA
59	DHX34	DHX34
59	DNAH9	DNAH9
59	HAVCR2	HAVCR2
59	HPLH1	HPLH1
59	KDM1A	KDM1A
59	NAPRT	NAPRT
59	POT1	POT1
59	TCF3	TCF3
60	APOA1	APOA1
60	APOA2	APOA2
60	APOC2	APOC2
60	ELANE	ELANE
60	FGA	FGA
60	GSN	GSN
60	IL1RN	IL1RN
60	IL36RN	IL36RN
60	LPIN2	LPIN2
60	LYZ	LYZ
60	MEFV	MEFV
60	MVK	MVK
60	NLRP12	NLRP12
60	NLRP3	NLRP3
60	NOD2	NOD2
60	OSMR	OSMR
60	OTULIN	OTULIN
60	PSMB8	PSMB8
60	PSTPIP1	PSTPIP1
60	TNFRSF1A	TNFRSF1A
60	TTR	TTR
60	APOC3	APOC3
60	TNFAIP3	TNFAIP3
60	APP	APP
60	B2M	B2M
60	CST3	CST3
60	HTR1A	HTR1A
60	IL31RA	IL31RA
60	NLRC4	NLRC4
60	TRNT1	TRNT1
61	ACTA2	ACTA2
61	ACTG2	ACTG2
61	ATRX	ATRX
61	CLMP	CLMP
61	DES	DES
61	DMD	DMD
61	FLNA	FLNA
61	IDS	IDS
61	LIG3	LIG3
61	MYH11	MYH11
61	POLG	POLG
61	RET	RET
61	RRM2B	RRM2B
61	SAMD9	SAMD9
61	SCN11A	SCN11A
61	SOX10	SOX10
61	TMEM70	TMEM70
61	TYMP	TYMP
61	GDNF	GDNF
61	L1CAM	L1CAM
61	PTEN	PTEN
61	CAVIN1	CAVIN1
61	COG7	COG7
61	DMPK	DMPK
61	EVC2	EVC2
61	MT-TK	MT-TK
61	SGO1	SGO1
61	SMO	SMO
61	TTC7A	TTC7A
61	RAD21	RAD21
62	CARD11	CARD11
62	DOCK8	DOCK8
62	PGM3	PGM3
62	SPINK5	SPINK5
62	STAT3	STAT3
62	IL21R	IL21R
62	PLA2G7	PLA2G7
62	TYK2	TYK2
63	EDN3	EDN3
63	EDNRB	EDNRB
63	KIF1BP	KIF1BP
63	L1CAM	L1CAM
63	PHOX2B	PHOX2B
63	RET	RET
63	SOX10	SOX10
63	ZEB2	ZEB2
63	CELSR3	CELSR3
63	DENND3	DENND3
63	DHCR7	DHCR7
63	ECE1	ECE1
63	GDNF	GDNF
63	GFRA1	GFRA1
63	NCLN	NCLN
63	NKX2-1	NKX2-1
63	NRG1	NRG1
63	NRG3	NRG3
63	NUP98	NUP98
63	SEMA3C	SEMA3C
63	SEMA3D	SEMA3D
63	TBATA	TBATA
63	VCL	VCL
63	ABCC9	ABCC9
63	ARID1B	ARID1B
63	ARVCF	ARVCF
63	BACE2	BACE2
63	COMT	COMT
63	CREBBP	CREBBP
63	DLL3	DLL3
63	DNMT3B	DNMT3B
63	DSCAM	DSCAM
63	ELP1	ELP1
63	FZD3	FZD3
63	GABRG2	GABRG2
63	GAL	GAL
63	GAP43	GAP43
63	GHRL	GHRL
63	IL11	IL11
63	INMT	INMT
63	MAPK10	MAPK10
63	MBTPS2	MBTPS2
63	MED12	MED12
63	MIR146A	MIR146A
63	MIR369	MIR369
63	NRSN1	NRSN1
63	NRTN	NRTN
63	NTRK3	NTRK3
63	PIGV	PIGV
63	PSPN	PSPN
63	PTCH1	PTCH1
63	RELN	RELN
63	RMRP	RMRP
63	RORA	RORA
63	SAMD9	SAMD9
63	SEMA3A	SEMA3A
63	SLC6A20	SLC6A20
63	SMO	SMO
63	SOX2	SOX2
63	TCF4	TCF4
63	TUBA1A	TUBA1A
63	VAMP5	VAMP5
63	WNT3A	WNT3A
64	ADGRV1	ADGRV1
64	ALMS1	ALMS1
64	ATF6	ATF6
64	BAG3	BAG3
64	C1QB	C1QB
64	CD3E	CD3E
64	CDH23	CDH23
64	CEP78	CEP78
64	DICER1	DICER1
64	DNMT1	DNMT1
64	FGFR3	FGFR3
64	LRTOMT	LRTOMT
64	NGLY1	NGLY1
64	OTOF	OTOF
64	PALB2	PALB2
64	PCDH15	PCDH15
64	RIPOR2	RIPOR2
64	RPS10	RPS10
64	RPS24	RPS24
64	SKI	SKI
64	SMAD3	SMAD3
64	TMC1	TMC1
64	USH1C	USH1C
64	USH1G	USH1G
64	USH2A	USH2A
64	WHRN	WHRN
64	COL2A1	COL2A1
64	DMXL2	DMXL2
64	HNRNPK	HNRNPK
64	LAMB1	LAMB1
64	LBR	LBR
64	RAD51C	RAD51C
64	SMARCA1	SMARCA1
64	SOS2	SOS2
64	WRAP53	WRAP53
64	ADCY1	ADCY1
64	AGTR2	AGTR2
64	AKAP9	AKAP9
64	CHD1L	CHD1L
64	CRYM	CRYM
64	MYO9A	MYO9A
64	NHP2	NHP2
64	PSD3	PSD3
64	RAD51D	RAD51D
64	SCN4B	SCN4B
64	TMPO	TMPO
64	VPS8	VPS8
65	ADAMTS3	ADAMTS3
65	BRAF	BRAF
65	CBL	CBL
65	CCBE1	CCBE1
65	CELSR1	CELSR1
65	EPHB4	EPHB4
65	ERG	ERG
65	FAT4	FAT4
65	FLT4	FLT4
65	FOXC2	FOXC2
65	GATA2	GATA2
65	GJA1	GJA1
65	GJC2	GJC2
65	HRAS	HRAS
65	IKBKG	IKBKG
65	KIF11	KIF11
65	KRAS	KRAS
65	LZTR1	LZTR1
65	MAP2K1	MAP2K1
65	MAP2K2	MAP2K2
65	NF1	NF1
65	NRAS	NRAS
65	NSD1	NSD1
65	PIEZO1	PIEZO1
65	PMM2	PMM2
65	PPP1CB	PPP1CB
65	PTPN11	PTPN11
65	PTPN14	PTPN14
65	RAF1	RAF1
65	RASA1	RASA1
65	RIT1	RIT1
65	SHANK3	SHANK3
65	SHOC2	SHOC2
65	SOS1	SOS1
65	SOS2	SOS2
65	SOX18	SOX18
65	SPRED1	SPRED1
65	TSC1	TSC1
65	TSC2	TSC2
65	VEGFC	VEGFC
65	ANGPT2	ANGPT2
65	ARAP3	ARAP3
65	DCHS1	DCHS1
65	RORC	RORC
65	TIE1	TIE1
65	ALG8	ALG8
65	ALX3	ALX3
65	AQP1	AQP1
65	CCDC88A	CCDC88A
65	CDC42	CDC42
65	CHD7	CHD7
65	FBXL7	FBXL7
65	HGF	HGF
65	MET	MET
65	MPI	MPI
65	TTR	TTR
65	ZNHIT3	ZNHIT3
66	ABHD5	ABHD5
66	ACAD9	ACAD9
66	ACADM	ACADM
66	ACADVL	ACADVL
66	AGL	AGL
66	ALDOA	ALDOA
66	AMPD1	AMPD1
66	ANO5	ANO5
66	CACNA1S	CACNA1S
66	CAV3	CAV3
66	CHKB	CHKB
66	COQ4	COQ4
66	COQ8A	COQ8A
66	CPT2	CPT2
66	DGUOK	DGUOK
66	DMD	DMD
66	DYSF	DYSF
66	ENO3	ENO3
66	ETFA	ETFA
66	ETFB	ETFB
66	ETFDH	ETFDH
66	FDX2	FDX2
66	FKRP	FKRP
66	FLAD1	FLAD1
66	GAA	GAA
66	GBE1	GBE1
66	GMPPB	GMPPB
66	GYG1	GYG1
66	GYS1	GYS1
66	HADHA	HADHA
66	HADHB	HADHB
66	ISCU	ISCU
66	LAMP2	LAMP2
66	LDHA	LDHA
66	LPIN1	LPIN1
66	MLIP	MLIP
66	MT-CO1	MT-CO1
66	MT-CO2	MT-CO2
66	OBSCN	OBSCN
66	PFKM	PFKM
66	PGAM2	PGAM2
66	PGK1	PGK1
66	PGM1	PGM1
66	PHKA1	PHKA1
66	PNPLA2	PNPLA2
66	POLG	POLG
66	POLG2	POLG2
66	PRKAG2	PRKAG2
66	PYGM	PYGM
66	RBCK1	RBCK1
66	RRM2B	RRM2B
66	RYR1	RYR1
66	SCN4A	SCN4A
66	SGCA	SGCA
66	SIL1	SIL1
66	SLC22A5	SLC22A5
66	SUCLA2	SUCLA2
66	TAMM41	TAMM41
66	TANGO2	TANGO2
66	TK2	TK2
66	TSFM	TSFM
66	TYMP	TYMP
66	MYH1	MYH1
66	CPT1B	CPT1B
66	CYP2C8	CYP2C8
66	FBP2	FBP2
66	FKTN	FKTN
66	PHKB	PHKB
66	PHKG1	PHKG1
66	SLC22A12	SLC22A12
66	SLC2A9	SLC2A9
66	TSEN54	TSEN54
75	ARSB	ARSB
75	GALNS	GALNS
75	GBA	GBA
75	GLA	GLA
75	GLB1	GLB1
75	GNPTAB	GNPTAB
75	GNPTG	GNPTG
75	GNS	GNS
75	GUSB	GUSB
75	HGSNAT	HGSNAT
75	IDS	IDS
75	IDUA	IDUA
75	MCOLN1	MCOLN1
75	NAGLU	NAGLU
75	NEU1	NEU1
75	PSAP	PSAP
75	SGSH	SGSH
75	HYAL1	HYAL1
76	CACNA1C	CACNA1C
76	CALM1	CALM1
76	CALM2	CALM2
76	CALM3	CALM3
76	KCNE1	KCNE1
76	KCNH2	KCNH2
76	KCNJ2	KCNJ2
76	KCNQ1	KCNQ1
76	SCN5A	SCN5A
76	KCNE2	KCNE2
76	TECRL	TECRL
76	TRDN	TRDN
76	AKAP9	AKAP9
76	ALG10	ALG10
76	ALG10B	ALG10B
76	ANK2	ANK2
76	CAV3	CAV3
76	KCNE3	KCNE3
76	KCNJ5	KCNJ5
76	NOS1AP	NOS1AP
76	RYR2	RYR2
76	SCN4B	SCN4B
76	SNTA1	SNTA1
77	CARS	CARS
77	DDB2	DDB2
77	ERCC1	ERCC1
77	ERCC2	ERCC2
77	ERCC3	ERCC3
77	ERCC4	ERCC4
77	ERCC5	ERCC5
77	ERCC6	ERCC6
77	ERCC8	ERCC8
77	GTF2E2	GTF2E2
77	GTF2H5	GTF2H5
77	MPLKIP	MPLKIP
77	POLH	POLH
77	RNF113A	RNF113A
77	XPA	XPA
77	XPC	XPC
77	AARS	AARS
77	MRE11	MRE11
77	TARS	TARS
77	DDB1	DDB1
77	MARS	MARS
78	CDON	CDON
78	CNOT1	CNOT1
78	DHCR7	DHCR7
78	FGF8	FGF8
78	FGFR1	FGFR1
78	GLI2	GLI2
78	KMT2D	KMT2D
78	PTCH1	PTCH1
78	RAD21	RAD21
78	SHH	SHH
78	SIX3	SIX3
78	SMC1A	SMC1A
78	STAG2	STAG2
78	TGIF1	TGIF1
78	ZIC2	ZIC2
78	DISP1	DISP1
78	DLL1	DLL1
78	HS2ST1	HS2ST1
78	PLCH1	PLCH1
78	PPP1R12A	PPP1R12A
78	SUFU	SUFU
78	FOXH1	FOXH1
78	GCM2	GCM2
78	NODAL	NODAL
78	SMAD2	SMAD2
79	ASAH1	ASAH1
79	BICD2	BICD2
79	CHCHD10	CHCHD10
79	DYNC1H1	DYNC1H1
79	EXOSC3	EXOSC3
79	IGHMBP2	IGHMBP2
79	SLC52A2	SLC52A2
79	SLC52A3	SLC52A3
79	SMN1	SMN1
79	SPG11	SPG11
79	TRIP4	TRIP4
79	TRPV4	TRPV4
79	UBA1	UBA1
79	VRK1	VRK1
79	ALS2	ALS2
79	ATP7A	ATP7A
79	EXOSC8	EXOSC8
79	HSPB1	HSPB1
79	HSPB8	HSPB8
79	REEP1	REEP1
79	SETX	SETX
79	VAPB	VAPB
79	AARS	AARS
79	AR	AR
79	BSCL2	BSCL2
79	DCTN1	DCTN1
79	DMPK	DMPK
79	DNAJB2	DNAJB2
79	FBXO38	FBXO38
79	GARS	GARS
79	HSPB3	HSPB3
79	MEG3	MEG3
79	PLEKHG5	PLEKHG5
79	SIGMAR1	SIGMAR1
79	SLC52A1	SLC52A1
79	SLC5A7	SLC5A7
79	SNRPN	SNRPN
79	SYT2	SYT2
79	UBQLN1	UBQLN1
81	ACTB	ACTB
81	ACTG1	ACTG1
81	ALX1	ALX1
81	AMER1	AMER1
81	AMOTL1	AMOTL1
81	ANKRD11	ANKRD11
81	ARHGAP29	ARHGAP29
81	ARHGAP31	ARHGAP31
81	ASXL1	ASXL1
81	B3GLCT	B3GLCT
81	BCOR	BCOR
81	BMP2	BMP2
81	C2CD3	C2CD3
81	C5orf42	C5orf42
81	CC2D2A	CC2D2A
81	CDH1	CDH1
81	CDKN1C	CDKN1C
81	CHD7	CHD7
81	CHRNG	CHRNG
81	CHST14	CHST14
81	CNTNAP1	CNTNAP1
81	COL11A1	COL11A1
81	COL11A2	COL11A2
81	COL2A1	COL2A1
81	COL9A1	COL9A1
81	COLEC10	COLEC10
81	COLEC11	COLEC11
81	CTCF	CTCF
81	CTNND1	CTNND1
81	DHCR7	DHCR7
81	DHODH	DHODH
81	DLL4	DLL4
81	DOCK6	DOCK6
81	DVL1	DVL1
81	DVL3	DVL3
81	DYNC2H1	DYNC2H1
81	DYNC2LI1	DYNC2LI1
81	EBP	EBP
81	EDNRA	EDNRA
81	EFNB1	EFNB1
81	EFTUD2	EFTUD2
81	EIF2S3	EIF2S3
81	EIF4A3	EIF4A3
81	EOGT	EOGT
81	EPG5	EPG5
81	ESCO2	ESCO2
81	EYA1	EYA1
81	FAM20C	FAM20C
81	FGD1	FGD1
81	FGFR1	FGFR1
81	FGFR2	FGFR2
81	FLNA	FLNA
81	FLNB	FLNB
81	FOXC2	FOXC2
81	FRAS1	FRAS1
81	GDF11	GDF11
81	GJA1	GJA1
81	GLI2	GLI2
81	GLI3	GLI3
81	GPC3	GPC3
81	GRHL3	GRHL3
81	HDAC8	HDAC8
81	HNRNPK	HNRNPK
81	HYAL2	HYAL2
81	HYLS1	HYLS1
81	ICK	ICK
81	IFT140	IFT140
81	IFT172	IFT172
81	IFT80	IFT80
81	IMPAD1	IMPAD1
81	IRF6	IRF6
81	KAT6A	KAT6A
81	KAT6B	KAT6B
81	KCNJ2	KCNJ2
81	KDM6A	KDM6A
81	KIAA0586	KIAA0586
81	KIF1BP	KIF1BP
81	KIF7	KIF7
